,hotel_id,hotel_name,session_id,text,source,timestamp,turns,duration,initiator,msg_id,len,has_q
497663,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,0e08a7cc-becb-4a4e-a71e-5f7ea41e0b6a,No problem. We're going to need parking.,guest,2017-11-05 21:10:21.000000,11,"11 days, 1:40:25.351000",hotel,6,40,False
285515,fb1c5ede-9738-4a29-a851-2b90317ee32b,Locale,fb8d30a8-d6c0-4042-bc33-3e445dafb476,"Thanks, it says it still booked",guest,2018-01-20 18:52:03.000000,9,0:20:19.791000,hotel,2,31,False
66185,ae126d7b-9fd3-40d1-93b7-26b9d683b08b,Domaine Madeleine Bed and Breakfast,5b3b7037-0f98-4d90-8f14-e90c986d8189,[cid:image001.png@01D37FEE.48BE6E60],guest,2017-12-28 23:14:18.000000,3,"11 days, 1:23:04",guest,1,36,False
414357,7511adfe-2d00-4115-9feb-1bd9a5beb177,Stanford Court Hotel,ca163acc-fd47-4ec3-910b-1bae2051d1a2,Everything is great. Thank you.,guest,2016-09-05 01:47:48.000000,2,0:31:21.642000,guest,1,31,False
860839,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,dd43180c-7f7b-4c95-83be-5f90218acb27,"Okay, thank you!",guest,2017-03-02 19:10:55.000000,16,"3 days, 20:00:43.817000",hotel,9,16,False
878141,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,6dc1894c-db1a-4b28-a977-bbf5be6cb89a,We think we put in the bathroom btw...,guest,2017-10-30 15:16:20.000000,19,"4 days, 7:29:40",guest,12,38,False
561760,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,532c52e4-b7d0-4ff0-a587-ab853e241cc5,And the apt code is 3167,guest,2017-03-04 21:50:57.000000,157,"282 days, 5:06:46.837000",hotel,112,24,False
460601,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,797812fe-574e-4a03-aa86-25341b232923,Anniversary!”. Thank you again,guest,2017-11-21 18:38:31.000000,15,"3 days, 2:11:45.368000",guest,8,30,False
480177,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,ea2d128a-47db-4a9a-892e-6cde1f98108c,We land at 11:40am,guest,2017-11-23 00:34:11.000000,27,"3 days, 1:57:37.356000",guest,11,18,False
720452,14de0ece-1dfd-4d86-9499-c8eb6dfe4992,The Iron Horse Hotel,eae9bb7f-dcaf-4528-97d8-f1eb936cd42c,Thx for the follow up - good service!,guest,2017-11-01 23:34:09.000000,1,0:00:00,guest,1,37,False
30247,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,e859eda1-b7d5-4edb-addc-0eb7bbe791f1,Will be back in 2 hours,guest,2018-01-21 20:30:04.000000,10,0:06:06.243000,guest,5,23,False
621655,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a5bf665f-29e3-4a63-ae7d-7485ca54aa4d,For both rooms 349 and 546,guest,2017-12-10 05:01:50.000000,45,"14 days, 0:10:29.158000",hotel,21,26,False
327027,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,a3468d9a-4d68-424a-abad-0ccdc878ec0b,The music at breakfast is terribly loud!,guest,2018-01-13 13:45:25.000000,10,"1 day, 19:57:07",guest,8,40,False
742110,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,0b12c29d-98e1-42f2-8b61-70aa2ef30a93,"Great, thank you!",guest,2017-07-22 00:01:13.000000,4,0:03:15.337000,guest,3,17,False
163683,ba0f9171-b9f6-4094-a0d4-49488d14c957,Hotel Kabuki San Francisco,d1abde54-537c-4f1d-9e4e-311d61d24d6d,Thanks for your help :blush::blush::clap::clap:,guest,2017-04-21 14:57:48.000000,12,17:22:08,guest,7,47,False
781278,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,e345188b-36b2-464e-9d99-cd6a05c7548e,Our experience is underwhelming.,guest,2016-12-26 23:22:59.000000,12,"1 day, 18:06:58.876000",guest,2,32,False
649966,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,cc87ff66-bd67-4cbe-a39a-bab145f85d2e,Carazon/Guild :),guest,2018-01-14 16:13:24.000000,13,0:15:48,guest,4,16,False
48469,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,ab5dec5e-3232-4f7a-86ae-4aa15bbf8d0a,"So far we are having a wonderful time.

Thanks

>",guest,2017-06-16 16:48:43.000000,3,"25 days, 21:43:50.253000",hotel,2,49,False
504947,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,170509e5-db60-40c1-873a-b9ae5207ccb0,"Great, thank you! I did recycle :)",guest,2017-10-09 14:35:37.000000,7,"4 days, 22:02:09.828000",guest,6,34,False
169798,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,2bda88ca-d8a9-45a9-aafb-c1e9fcbf7d67,Can we extend the stay one more day,guest,2016-08-09 00:16:58.000000,3,0:10:42,guest,1,35,False
186106,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,aca6a969-0c27-46f1-80d0-95de05532860,Everything is great!,guest,2017-04-22 17:02:19.000000,1,0:00:00,guest,1,20,False
771406,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,ae7617dc-a723-45ed-88f6-88b974df228d,Can we get a fresh set of towels,guest,2018-01-24 23:31:22.000000,4,20:34:00.676000,guest,3,32,False
530829,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,381a47f8-684d-43ca-9cd1-09ff5772f917,"I dont get in until tommorw, but cant wait!",guest,2017-01-26 22:02:32.000000,17,"2 days, 22:59:34.729000",guest,9,43,False
213828,2972e343-cb2f-4818-afe0-06ab60838073,Hotel Vitale,4e6061f5-f817-4eec-adde-665892012e72,We get there at 11 pm,guest,2017-06-28 14:23:31.000000,3,0:02:22,guest,2,21,False
201852,6b756a7b-73c3-48df-85f8-6d2e9f82c1f7,Hotel Max,ccf5ef6e-7a9e-47df-be66-675bd6605fec,Just double checking,guest,2017-11-22 04:05:12.000000,6,3:03:33,guest,4,20,False
803999,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,36fc7091-09a8-4357-9ee5-829b9d1212c6,"0 cherry creek Rd, Cookeville, Tn 38506.",guest,2016-12-05 12:58:54.000000,7,"2 days, 22:40:56",guest,7,40,False
318846,a0e0147a-84cf-4dfc-bf1c-c5578e4c8392,Pantai Inn,2862af3b-10ee-4ede-8903-2bb9faf0b601,"Thanks, we are very excited to be back!",guest,2016-12-23 22:24:51.000000,6,"196 days, 21:30:22",guest,3,39,False
577511,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,699d17ba-a664-4efd-b668-556fc0fa40d9,Licenses plate is AX13537,guest,2017-05-29 02:10:10.000000,8,0:27:03.745000,guest,1,25,False
481468,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,f15e83db-1c98-4782-8c18-ae487c0b84a0,Hello! We arrive at 11:56 a.m.  Thank you!,guest,2017-02-09 17:07:58.000000,5,"2 days, 5:51:14",guest,1,42,False
500899,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,1243f0aa-f06b-4243-9d05-ec17da69fbe1,Should be there around 11,guest,2017-09-16 07:07:04.000000,21,"3 days, 23:47:12.670000",hotel,8,25,False
337654,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,4cf39225-c552-41df-8a59-e6d74af96ed9,Hi is my room open for check in,guest,2017-10-07 18:19:33.000000,9,"15 days, 1:55:17.718000",guest,8,31,False
312037,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,f083786c-c3a8-4888-8e47-0334c1fcb76f,"Yes 
Please for Saturday thanks",guest,2016-11-03 14:09:39.000000,18,"1 day, 22:36:07",guest,5,31,False
265052,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,819c68bc-6615-4eed-8355-9b5821f263f6,"Thanks we aren't there until tomorrow morning.

>",guest,2017-07-20 17:29:25.000000,3,0:40:47,guest,3,49,False
170894,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,33e80621-5399-4a3d-b427-81bdf87e6857,We are fine.  Thanks for checking in!,guest,2017-05-25 16:48:13.000000,5,"3 days, 7:01:55.095000",guest,3,37,False
585306,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,730a8b7d-760c-4a9f-882c-cdfb9e5eda8d,Hello. The room code doesn't work,guest,2017-04-26 04:06:06.000000,18,"3 days, 0:51:07.598000",guest,3,33,False
794266,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,6259d858-1fb9-40d6-8aac-525eb87fde7c,Just need to make sure you allow dogs,guest,2017-11-23 17:03:54.000000,2,0:02:40.264000,guest,1,37,False
839220,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,2db0fe0f-8ede-483c-9b48-1ce4f23c3c7d,Danni Brewer I am bill brewers daughter.,guest,2016-11-14 20:14:32.000000,5,1:03:58,guest,3,40,False
337845,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,5026d2b3-6e9d-449d-af15-a7bc95ba55fa,I need it for health reasons,guest,2016-08-31 16:25:31.000000,25,"5 days, 21:40:56",guest,3,28,False
829261,030422b8-2c61-495a-9556-a86fb7bed53c,Thompson Playa Del Carmen,cedb4ddf-edbc-4162-b994-1e40067d1873,Ok sounds great we may rent a car though not sure,guest,2017-09-20 21:32:32.000000,56,"83 days, 4:13:31",guest,22,49,False
799244,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,0aac53e1-76de-4dbd-b5d6-361f0f8bef22,We are great. Thank you for asking.,guest,2017-03-24 14:05:32.000000,4,"1 day, 3:44:58.038000",guest,1,35,False
147385,66816a87-70d0-4725-b769-292e78b0dd2c,Hotel Carlton San Francisco,a59de166-559d-472a-a732-396f94d474aa,"Fyi now done, with help of live agent. Thanks!",guest,2017-11-10 00:02:48.000000,3,0:19:00,guest,3,46,False
171670,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,3a41cff2-b944-4b38-a902-f2cc5b024221,Just a chair thank you!,guest,2016-10-13 14:55:51.000000,11,"2 days, 1:02:55.622000",guest,6,23,False
789404,bd7c3b05-7ef8-489a-a0d5-1079574a81c7,The Troubadour Hotel,665fdc57-63c5-47ab-8fbb-05e81a5e00c0,Thanks. Checking out now,guest,2017-09-24 14:47:29.000000,1,0:00:00,guest,1,24,False
612574,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,987216e5-995b-4d2a-82fd-376c8cb9667c,No worries! And Yes.,guest,2017-04-03 23:06:39.000000,13,"9 days, 14:29:26.844000",hotel,5,20,False
568735,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5c24aa6c-6a62-4e64-b740-4753892b176f,And cancel our reservation for Tuesday night,guest,2017-07-21 22:45:48.000000,195,"59 days, 23:03:23.777000",guest,163,44,False
705726,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,68ceaced-10a0-424e-a213-1fbf6d3e1890,Awesome thank you,guest,2017-06-08 16:11:48.000000,1172,"262 days, 7:44:32.991000",hotel,111,17,False
686834,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,fbcca2dc-ad20-47b9-ac9f-26f8e7508c1c,I finally found the unit! 🤪🤣,guest,2017-12-21 23:48:09.000000,22,"1 day, 21:23:27.134000",hotel,8,28,False
168614,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,216708af-5410-4cbe-9c55-48e845f6a04b,Nope! U are doing great thanks,guest,2016-07-09 00:10:46.000000,1,0:00:00,guest,1,30,False
160579,ba0f9171-b9f6-4094-a0d4-49488d14c957,Hotel Kabuki San Francisco,212a1ad5-5da6-4bda-be4b-c8587066df57,Great. Thank you!,guest,2017-09-01 15:19:03.000000,3,0:11:44,guest,3,17,False
574366,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,64b146d6-53bc-46e7-ba5c-683d0527bda8,Sure did. Thanks.,guest,2018-01-17 23:07:42.000000,28,"2 days, 1:01:40.799000",guest,17,17,False
643080,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c2fc0b55-613f-4fc9-8f8f-3284c6f830a8,oom with no way to get in.,guest,2017-01-25 20:00:05.000000,12,1:13:15.041000,hotel,10,26,False
527407,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,337ac5f6-d9a4-4822-a7d6-73c4b21b19ca,I called and they said they had no record.,guest,2016-12-14 23:50:09.000000,56,"9 days, 5:29:40",guest,54,42,False
109196,1b810dbe-809a-4baa-827f-26e834e2d30e,Gild Hall - A Thompson Hotel,e2a756cd-2584-461f-a25c-7d38df01e49e,Thanks so much!!,guest,2017-10-07 15:37:01.000000,12,"3 days, 2:52:06.771000",guest,8,16,False
327572,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,b7c89df9-299b-48b2-8350-cfece756f5c1,Thank you! I’ll do the valet.,guest,2017-10-27 19:27:34.000000,8,"1 day, 3:15:42.015000",guest,6,29,False
834078,ae5a3f2d-b325-4dfb-bf18-0129a5d82269,TrustYou Palace Messaging,607bfc6a-0813-4880-97e8-6ecae54832c3,Reply to conversation,guest,2017-09-06 15:31:48.000000,2,0:03:33.261000,hotel,2,21,False
83288,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,68383959-4282-447a-ad39-bb0add7229b7,I guess I just put the key back in the lock box,guest,2017-08-12 21:51:00.000000,12,"47 days, 1:19:43.175000",hotel,11,47,False
408894,7511adfe-2d00-4115-9feb-1bd9a5beb177,Stanford Court Hotel,4b4754a7-544d-49d1-8ada-088a35631069,"Do u offer room service 
Thank u",guest,2017-06-09 00:43:25.000000,3,0:22:30,guest,1,32,False
367909,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,7bc5f1af-5c82-4095-989b-07961dbdc18c,"All is good, thanks",guest,2017-06-11 16:21:15.000000,2,20:14:43.405000,hotel,2,19,False
881103,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,af5f5de7-4302-4f9f-9c39-c6af86382b6c,"I will arrive by 4pm. Thanks.
Erik Lofthus",guest,2017-11-08 18:36:16.000000,14,"280 days, 17:54:20.393000",guest,9,42,False
86536,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,a311aa23-5ea1-4a14-a0ad-09e0e4f2d8c5,I texted Leticia,guest,2017-11-27 15:14:07.000000,259,"295 days, 4:58:57.061000",guest,235,16,False
339639,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,6d0820a7-c68d-4a97-8416-2060a4bdad75,We will stay in our current room,guest,2017-01-09 21:00:39.000000,6,0:09:16,guest,6,32,False
760074,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,73fdd5bc-6ab4-49fd-8941-824c662197d8,I will be sure to let you know and thanks again.,guest,2018-01-09 21:27:52.000000,5,2:57:54.352000,guest,3,48,False
739058,4e104874-c6e8-46af-b48d-dfca39762bf4,The London EDITION,57fcc057-f483-4d8a-b6ed-da2070117437,Thanks would be great thanks Sjoerd!,guest,2018-01-15 15:16:27.000000,4,0:26:02.463000,guest,3,36,False
586684,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,74d82e08-3c4c-4124-a44c-297854d78015,It's blowing not cool,guest,2017-09-16 15:28:04.000000,31,"3 days, 10:59:07",guest,17,21,False
370763,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,9165a3f5-810d-4cf7-a4a9-18275f2d5b66,We didn't get any towels back,guest,2017-06-23 17:17:36.000000,17,"2 days, 0:27:02.890000",guest,14,29,False
271278,e54b2c24-ff08-433d-bf8b-d6b70349822a,Inn on the Beach,985760a5-2944-4cff-acb1-55835ba9269d,Wonderful! Thank you!,guest,2017-07-22 15:01:22.000000,7,"1 day, 0:02:47",guest,1,21,False
492892,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,084f10de-2833-4d3c-b318-09f59475ce32,https://outlook.live.com/owa/,guest,2017-12-16 18:15:14.000000,30,11:56:39.619000,hotel,6,29,False
484888,59c37abd-5cd9-4948-859d-ae5c3f7438ce,The Fortuna Hotel,1a3eb5ac-fffa-450c-b2eb-0d333020ee95,Ok thank you so much! I m going to book it,guest,2017-11-24 10:43:51.000000,9,11:07:14.834000,guest,5,42,False
456243,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,624c9e68-5817-4ebb-a1d6-8c235b5359f9,You have the wrong number,guest,2016-12-09 17:01:48.000000,4,"2 days, 23:22:57",guest,3,25,False
41225,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,6371c752-96f1-4e96-9883-390667e76f41,We are enjoying it!,guest,2016-06-26 02:17:30.000000,3,0:07:54,guest,1,19,False
325428,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,68be981a-5db6-4a0f-a623-23236169097d,Merry Christmas to all. Thanks for all you do,guest,2017-12-25 19:13:22.000000,14,"34 days, 0:10:06.013000",hotel,12,45,False
282021,fb1c5ede-9738-4a29-a851-2b90317ee32b,Locale,89da2b7d-c066-4d06-8827-45a07e08ca42,Thought I was at the building,guest,2018-01-09 19:12:53.000000,13,3:11:07.861000,hotel,9,29,False
604268,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8c45976b-453a-4156-a0c5-fe885b5a437c,"Great, many thanks!",guest,2017-01-09 21:04:16.000000,79,"12 days, 1:15:51",guest,53,19,False
438539,6f652a28-c24a-4061-a1ae-2d5f31f86047,"The Beekman, A Thompson Hotel",e2ecaf42-1e0d-4208-b7ea-5c68818e1c09,"Awesome, thank you Graham.",guest,2017-08-03 02:44:16.000000,11,"1 day, 18:47:35",guest,7,26,False
676285,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,ed6e2af6-3fb2-407b-82d2-d194ef7464eb,The key pad doesn’t respond to touch,guest,2018-01-16 17:09:30.000000,19,"28 days, 0:42:07.601000",hotel,6,36,False
523271,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2e3294fd-c4f4-473d-9a0b-b7647193cb0f,"Haha I love the name, already stoked.",guest,2017-07-10 01:22:53.000000,92,"4 days, 23:08:04",guest,10,37,False
16185,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,fa1456ba-602c-413a-8751-32baffbf392d,"Ok, great! Thank you :blush:",guest,2016-11-26 14:10:43.000000,5,4:40:40,guest,3,28,False
752752,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,483994d2-4a69-4382-91a7-906585923552,No thank you...its all lovely,guest,2016-09-10 00:04:35.000000,2,0:04:37.248000,guest,1,29,False
273501,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,2de3189e-fa99-4226-83ce-11e1644072aa,Please email to me at [EMAIL],guest,2017-08-09 16:16:25.000000,2,2:18:30.794000,guest,1,29,False
834927,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,049920b5-4549-483b-adae-02eef412246a,"Alright, thank you!",guest,2016-05-20 19:24:33.000000,11,"2 days, 6:06:20.281000",guest,6,19,False
574819,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,659dfa91-5701-4ba9-972f-63a36282cceb,I tried another one. Should work now.,guest,2017-09-11 20:56:51.000000,33,"30 days, 6:51:18.636000",hotel,20,37,False
461357,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,7e303941-3ea0-466a-a5bf-e233fd2996b8,Thank you Aurora,guest,2017-05-25 18:40:18.000000,11,"5 days, 2:10:56",guest,9,16,False
705702,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,68ceaced-10a0-424e-a213-1fbf6d3e1890,"Perfect . Thank you . 
1201 and 1501 done",guest,2017-05-25 17:37:26.000000,1172,"262 days, 7:44:32.991000",hotel,87,41,False
426685,c263681f-b53c-4c11-bc28-68bb25412a38,Sundial Beach Resort & Spa,9d2cb50b-9fcb-4455-acaf-94fa0a8693cf,earlier st front desk said no,guest,2017-05-26 17:25:57.000000,9,21:39:36.063000,hotel,2,29,False
269210,e54b2c24-ff08-433d-bf8b-d6b70349822a,Inn on the Beach,16762b81-5100-42fd-ad40-6751328e17f5,Hi she I'll will do I'll come,guest,2016-08-05 13:30:02.000000,5,7:26:29.030000,hotel,2,29,False
465825,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,977cd15f-29c8-44a0-a807-19eaebdb8ca9,Okay. Our car is picking us up at 11:30.,guest,2016-12-24 15:14:34.000000,10,"3 days, 23:12:57",guest,10,40,False
168496,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,208c172b-c621-42fe-93a3-c91f17ee0027,He is here now! Thank you!,guest,2017-01-07 01:56:24.000000,3,0:52:26,guest,3,26,False
170277,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,2fdfa3c4-1866-4a0d-9e79-1398300420af,"Thank you.
I just found one. Wish us luck:+1:🏻",guest,2017-08-23 19:52:53.000000,17,"4 days, 17:09:08",guest,7,46,False
704341,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,6486ce20-39b2-4515-aa9c-efa2a7eab3ec,Ok and salad.would be.grst.too,guest,2017-03-13 16:27:52.000000,1574,"389 days, 23:04:22.693000",hotel,362,30,False
499284,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,1047bd89-cb43-43a4-8a0b-49a9ee3620f9,You guys are amazing!  Many thanks!,guest,2017-11-25 14:05:14.000000,56,"35 days, 17:13:23.298000",hotel,49,35,False
519911,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,29ae17b3-593e-47ad-84cb-21d5b4bd816a,Ok - I will be in room for next 30 mins,guest,2017-05-05 23:38:36.000000,23,"1 day, 23:57:51",guest,19,39,False
503139,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,149e8750-1ed9-41d4-b304-fc17e893849d,By 3:00 and yes will need parking.,guest,2017-10-20 02:20:39.000000,34,"42 days, 18:19:13.791000",hotel,14,34,False
564827,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5756e7af-f867-4b75-bd8b-d6df74ea2f37,Thank you. If I needed parking how do I arrange,guest,2016-10-29 14:11:37.000000,14,"3 days, 4:54:17.132000",guest,1,47,False
807748,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,57c71df8-8937-4073-888e-9b5aa5dc6573,It is for tomorrow nite,guest,2016-11-18 03:20:08.000000,9,"1 day, 0:44:57",guest,6,23,False
193344,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,e6357bf8-0a35-4bc0-8e0a-9a7e0fb81a6f,"Loving it , thanks but I'm fine",guest,2016-12-09 19:06:34.000000,1,0:00:00,guest,1,31,False
722094,61711155-5057-4de6-9faa-3e40cd5f12dd,The King Jason Paphos,986239a6-0876-43bc-9f85-62bd4829a0d6,Thank you very much,guest,2017-07-18 19:54:49.000000,5,"1 day, 2:08:23",guest,5,19,False
445931,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,25f95ffb-151c-4eee-a1e7-33980bd40109,American Airlines Flight 237,guest,2017-03-09 22:29:20.000000,36,"5 days, 22:56:49",guest,7,28,False
463024,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,86e1adc9-8775-4f4d-a513-d22af17f6530,Ice cream and whatever you have maybe a cake,guest,2017-11-18 07:36:01.000000,81,"6 days, 4:10:39",guest,62,44,False
857998,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,c2178206-9dd3-4599-8a1b-b0acc6d85573,We already checked out today at 10:45am.,guest,2016-07-20 01:13:06.000000,8,"2 days, 11:31:08.598000",hotel,5,40,False
618921,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a1743539-2256-435e-8afa-6d939bde4bcd,It was my pleasure. Hope you have a great day. ✌❤,guest,2017-06-09 20:37:33.000000,59,3:31:59,guest,59,49,False
104809,1b810dbe-809a-4baa-827f-26e834e2d30e,Gild Hall - A Thompson Hotel,22f8c635-aaf6-49b2-b252-596764843942,Wondering if I can request an early check in today,guest,2017-11-28 16:12:53.000000,2,0:04:56.688000,guest,1,50,False
788214,bd7c3b05-7ef8-489a-a0d5-1079574a81c7,The Troubadour Hotel,27c27515-452a-4cca-93fa-8adb60d86612,Reservation was canceled,guest,2017-06-30 14:20:00.000000,1,0:00:00,guest,1,24,False
328990,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,ef8a43ef-ae25-4d78-be30-6dc8302b9080,Thank you ! We let you know.,guest,2017-12-23 13:12:10.000000,5,15:57:39.432000,guest,2,28,False
324699,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,4af098b1-b655-4ab7-b55b-a07ad3500132,Thank you so much,guest,2017-08-03 17:34:12.000000,9,0:30:45,guest,9,17,False
336711,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,39fd480b-0a25-42aa-bcce-bbc756a592b9,Okay thanks for responding!,guest,2016-09-15 16:56:26.000000,5,2:07:49.519000,guest,3,27,False
153303,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,9bb368b0-6a4a-4c5d-adc6-a8e9f4abbed3,I'm on lunch can u get mark or Micah,guest,2017-09-18 22:52:40.000000,135,"429 days, 8:40:14.722000",hotel,121,36,False
750960,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,3e9c3ab6-9624-473a-af2e-60e93f96ba25,We appreciate that -thank you.,guest,2017-12-24 18:10:54.000000,8,"197 days, 23:11:09.460000",hotel,7,30,False
197830,6b756a7b-73c3-48df-85f8-6d2e9f82c1f7,Hotel Max,22c8d70b-ad9b-4544-83cd-a3e767150cca,This was not a pleasant find,guest,2018-01-23 16:04:57.000000,3,"3 days, 18:42:12",guest,2,28,False
189249,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,c62b13db-e47e-416f-ad86-7fce5b513953,"Thank you, I will be there in 15-20",guest,2017-04-03 16:41:59.000000,8,0:25:13.831000,guest,7,35,False
